level_id,level_name,plan,anio,orientacion,institucion,carrera,subject,axis,topic,status
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,2,,,,Educación Tecnológica,Procesos,control,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,2,,,,Educación Tecnológica,Procesos,calidad,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,2,,,,Educación Tecnológica,Procesos,seguridad,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,2,,,,Educación Tecnológica,Proyecto,diseño,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,2,,,,Educación Tecnológica,Proyecto,prototipo,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,2,,,,Educación Tecnológica,Proyecto,evaluación,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Números reales iniciales,racionales e irracionales,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Números reales iniciales,potencias y raíces,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Números reales iniciales,notación científica,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Números reales iniciales,operaciones,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Álgebra,polinomios,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Álgebra,monomios/binomios,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Álgebra,productos especiales,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Álgebra,factorización básica,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Álgebra,ecuaciones lineales,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Funciones,función lineal,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Funciones,pendiente,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Funciones,ordenada,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Funciones,gráficos,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Funciones,proporcionalidad,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Geometría,semejanza,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Geometría,teorema de Thales,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Geometría,Pitágoras,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Geometría,trigonometría inicial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Geometría,áreas y volúmenes,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Estadística,dispersión inicial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Estadística,probabilidad,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Matemática,Estadística,interpretación de gráficos,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Literatura,géneros literarios,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Literatura,cuento realista/fantástico/ciencia ficción,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Literatura,poesía,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Literatura,teatro,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Literatura,novela,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Textos,argumentación,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Textos,editorial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Textos,publicidad,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Textos,texto de divulgación,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Textos,informe,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Escritura,ensayo breve,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Escritura,reseña,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Escritura,monografía inicial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Escritura,citas y fuentes,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Lengua,oración compuesta inicial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Lengua,subordinación inicial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Lengua,modalizadores,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua y Literatura,Lengua,cohesión léxica/gramatical,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Comunicación,biografías,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Comunicación,relatos de viaje,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Comunicación,tecnología,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Comunicación,ambiente,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Comunicación,opiniones,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Gramática,past continuous,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Gramática,future forms,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Gramática,should/must,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Gramática,present perfect inicial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Textos,artículos breves,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Textos,presentaciones,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Lengua Extranjera - Inglés,Textos,narraciones,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Genética,ADN inicial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Genética,herencia,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Genética,cromosomas,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Genética,variabilidad,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Evolución,selección natural,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Evolución,adaptación,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Evolución,biodiversidad,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Salud,sistema nervioso/endocrino inicial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Salud,adicciones,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Salud,salud sexual,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Ecología,ecosistemas,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Ecología,impacto humano,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Biología,Ecología,conservación,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Química,estructura atómica,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Química,tabla periódica,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Química,iones,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Química,uniones químicas,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Química,compuestos,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Química,reacciones,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Física,cinemática básica,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Física,fuerzas,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Física,energía mecánica,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Física,ondas,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Física,electricidad,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Laboratorio,medición,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Laboratorio,magnitudes,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Laboratorio,seguridad,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Física y Química,Laboratorio,registro de datos,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Mundo contemporáneo,globalización,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Mundo contemporáneo,bloques regionales,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Mundo contemporáneo,población mundial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Mundo contemporáneo,desarrollo/desigualdad,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Ambientes,recursos estratégicos,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Ambientes,energía,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Ambientes,agua,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Ambientes,cambio climático,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Geopolítica,territorio,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Geopolítica,fronteras,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Geopolítica,conflictos,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Geografía,Geopolítica,organismos internacionales,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Historia,Revoluciones,revolución industrial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Historia,Revoluciones,revolución francesa,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Historia,Revoluciones,independencias americanas,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Historia,Argentina siglo XIX,revolución de mayo,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Historia,Argentina siglo XIX,independencia,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Historia,Argentina siglo XIX,guerras civiles,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Historia,Argentina siglo XIX,organización nacional,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Historia,Capitalismo,burguesía/proletariado,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Historia,Capitalismo,imperialismo inicial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Formación Ética y Ciudadana,Estado y democracia,Estado de derecho,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Formación Ética y Ciudadana,Estado y democracia,división de poderes,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Formación Ética y Ciudadana,Estado y democracia,ciudadanía política/social/civil,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Formación Ética y Ciudadana,Derechos humanos,memoria,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Formación Ética y Ciudadana,Derechos humanos,discriminación,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Formación Ética y Ciudadana,Derechos humanos,género,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Formación Ética y Ciudadana,Derechos humanos,ambiente,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Formación Ética y Ciudadana,Participación,centro de estudiantes,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Formación Ética y Ciudadana,Participación,proyectos comunitarios,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Formación Ética y Ciudadana,Participación,medios,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Artística,Producción,audiovisual,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Artística,Producción,arte contemporáneo,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Artística,Producción,instalación,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Artística,Producción,música popular,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Artística,Análisis,contexto histórico,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Artística,Análisis,lenguajes combinados,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Artística,Análisis,crítica de obras,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Artística,Proyecto,planificación,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Artística,Proyecto,realización,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Artística,Proyecto,muestra,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Física,Entrenamiento,planificación básica,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Física,Entrenamiento,capacidades condicionales,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Física,Entrenamiento,salud,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Física,Deportes,táctica y estrategia,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Física,Deportes,arbitraje,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Física,Deportes,reglamentos,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Física,Ambiente,actividades en naturaleza,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Física,Ambiente,riesgo y prevención,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Tecnológica / TIC,Automatización,sensores/actuadores inicial,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Tecnológica / TIC,Automatización,control,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Tecnológica / TIC,Automatización,robótica básica,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Tecnológica / TIC,Información,datos,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Tecnológica / TIC,Información,algoritmos,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Tecnológica / TIC,Información,software,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Tecnológica / TIC,Información,seguridad digital,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Tecnológica / TIC,Producción,gestión de proyectos,semilla_curada
secundaria_ciclo_basico,Educación Secundaria - Ciclo Básico Común,Educación Secundaria - Ciclo Básico Común,3,,,,Educación Tecnológica / TIC,Producción,impacto ambiental/social,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Matemática,Funciones,función lineal y cuadrática,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Matemática,Álgebra,ecuaciones e inecuaciones,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Matemática,Álgebra,sistemas,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Matemática,Álgebra,polinomios,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Matemática,Álgebra,factorización,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Matemática,Geometría y medida,semejanza y trigonometría inicial,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Matemática,Geometría y medida,medición y áreas,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Matemática,Estadística y probabilidad,estadística descriptiva,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Matemática,Estadística y probabilidad,probabilidad,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Matemática,Estadística y probabilidad,lectura crítica de datos,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Lengua y Literatura,Literatura,literatura argentina,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Lengua y Literatura,Literatura,"géneros, movimientos, autores",semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Lengua y Literatura,Discursos,argumentación,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Lengua y Literatura,Discursos,discurso académico,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Lengua y Literatura,Discursos,medios y opinión pública,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Lengua y Literatura,Escritura,ensayo,semilla_curada
secundaria_ciclo_orientado_formacion_general,Educación Secundaria - Ciclo Orientado - Formación General,Educación Secundaria - Ciclo Orientado - Formación General,4,,,,Lengua y Literatura,Escritura,informe,semilla_curada
